Store_ID,SKU_ID,STOCK_LEVEL
31257,2127872,3
31257,2128391,64
31257,2128393,96
31257,2119173,23
31257,2121085,85
31257,2094676,95
31257,2120662,70
31257,2123404,86
31257,2130421,99
31257,2129276,56
31257,2129284,94
31257,2129688,68
31257,2129207,76
31257,2129208,99
31257,2091558,69
31257,2137338,68
31257,2110314,94
31257,2110313,33
31257,2097480,47
31257,2101757,84
31257,2096289,81
31257,2096293,24
31257,2108704,92
31257,2121071,37
31257,2121082,0
31257,2118879,2
31257,2120273,66
31257,2119974,66
31257,2119969,45
31257,2103567,83
31257,2122790,57
31257,2098998,5
31257,2098999,66
31257,2101969,91
31257,2101970,51
31257,2101968,83
31257,2101967,86
31257,2096290,66
31257,2085729,45
31257,2089445,90
31257,2108990,9
31257,2110195,41
31257,2107520,69
31257,2135718,38
31257,2133934,29
31257,2133153,19
31257,2133157,44
31257,2133160,10
31257,2133162,17
31257,2088337,33
31257,2088336,40
31257,2088334,68
31257,2088332,71
31257,2088331,77
31257,2111506,16
31257,2111508,16
31257,2120994,68
31257,2130033,29
31257,2128226,85
31257,2128229,77
31257,2131022,62
31257,2134400,2
31257,2119097,50
31257,2082109,6
31257,2101435,49
31257,2101443,12
31257,2101439,37
31257,2101437,99
31257,2128292,76
31257,2131024,3
31257,2119735,4
31257,2082906,64
31257,2082905,56
31257,2082904,99
31257,2082916,30
31257,2082914,68
31257,2110561,26
31257,2110569,76
31257,2102131,58
31257,2105893,1
31257,2075446,35
31257,2075445,6
31257,2101571,34
31257,2098456,17
31257,2098455,61
31257,2098453,73
31257,2098989,22
31257,2098988,16
31257,2066093,38
31257,2086113,23
31257,2101524,4
31257,2127487,26
31257,2127488,3
31257,2131023,34
31257,2089951,97
31257,2089950,19
31257,2089946,47
31257,2087989,61
31257,2110113,58
31257,2111954,28
31257,2123764,2
31257,2123766,7
31257,2136143,14
31257,2134548,92
31257,2098450,50
31257,2098458,63
31257,2106716,79
31257,2083379,15
31257,2097300,15
31257,2097304,64
31257,2097303,34
31257,2097299,84
31257,2099120,53
31257,2098153,7
31257,2086795,38
31257,2086794,1
31257,2086793,11
31257,2086790,11
31257,2086789,23
31257,2086788,48
31257,2109199,15
31257,2090275,83
31257,2133701,85
31257,2133713,55
31257,2133717,87
31257,2133677,47
31257,2133678,84
31257,2127381,78
31257,2127495,16
31257,2121217,47
31257,2124441,79
31257,2127415,6
31257,2083205,75
31257,2085819,56
31257,2085818,80
31257,2086235,83
31257,2086236,40
31257,2101322,18
31257,2100191,54
31257,2122792,7
31257,2089907,33
31257,2089916,32
31257,2089914,37
31257,2089911,72
31257,2100715,31
31257,2129283,43
31257,2129259,27
31257,2086352,15
31257,2132425,45
31257,2112649,20
31257,2113854,68
31257,2109687,77
31257,2113416,57
31257,2085844,4
31257,2099574,31
31257,2066089,20
31257,2066077,68
31257,2101420,37
31257,2083278,14
31257,2101518,29
31257,2101517,45
31257,2101450,19
31257,2129241,62
31257,2130539,60
31257,2131045,26
31257,2131048,43
31257,2131050,70
31257,2125268,24
31257,2083721,21
31257,2083719,70
31257,2083718,77
31257,2083732,49
31257,2083731,68
31257,2123763,23
31257,2115416,40
31257,2089903,61
31257,2089902,39
31257,2089899,73
31257,2129234,17
31257,2129174,63
31257,2127776,81
31257,2118872,91
31257,2118876,0
31257,2118878,36
31257,2107025,49
31257,2111590,46
31257,2112644,72
31257,2111962,21
31257,2107997,40
31257,2109741,37
31257,2098908,89
31257,2099091,7
31257,2115225,10
31257,2108649,6
31257,2091111,91
31257,2110188,19
31257,2110191,98
31257,2109183,83
31257,2129281,62
31257,2082912,3
31257,2082911,74
31257,2082910,17
31257,2082907,23
31257,2097390,11
31257,2085195,43
31257,2085194,37
31257,2085193,48
31257,2085192,17
31257,2101826,78
31257,2101818,49
31257,2101816,83
31257,2101811,49
31257,2101809,28
31257,2101869,15
31257,2101856,66
31257,2101855,33
31257,2090357,90
31257,2084896,28
31257,2090276,73
31257,2108549,26
31257,2107711,68
31257,2110150,85
31257,2111428,40
31257,2101746,55
31257,2101821,65
31257,2101872,13
31257,2023546,13
31257,2081308,68
31257,2105497,95
31257,2099103,56
31257,2099004,14
31257,2106510,53
31257,2106513,78
31257,2108984,81
31257,2108985,77
31257,2091659,25
31257,2104800,0
31257,2057674,40
31257,2083646,33
31257,2083645,66
31257,2083635,20
31257,2085861,50
31257,2099090,62
31257,2085236,28
31257,2085087,40
31257,2112491,81
31257,2082119,49
31257,2083735,24
31257,2127856,30
31257,2127867,96
31257,2127871,46
31257,2049132,2
31257,2122705,17
31257,2097272,60
31257,2101573,23
31257,2101582,22
31257,2101578,78
31257,2101577,82
31257,2101581,39
31257,2101579,46
31257,2085817,45
31257,2098904,62
31257,2099309,9
31257,2128832,85
31257,2128830,70
31257,2134424,14
31257,2135716,32
31257,2080097,76
31257,2080096,37
31257,2101650,56
31257,2101651,0
31257,2083276,91
31257,2085830,79
31257,2085828,36
31257,2085824,55
31257,2085831,8
31257,2097055,67
31257,2078302,90
31257,2100400,79
31257,2100402,89
31257,2100401,23
31257,2100399,4
31257,2120955,36
31257,2120953,52
31257,2083302,13
31257,2118756,23
31257,2118561,32
31257,2100120,97
31257,2079669,59
31257,2079668,59
31257,2079667,65
31257,2079666,65
31257,2079665,94
31257,2079653,83
31257,2079652,23
31257,2079651,51
31257,2109793,11
31257,2094614,38
31257,2101642,58
31257,2101641,96
31257,2120952,80
31257,2101331,49
31257,2113412,34
31257,2113418,3
31257,2113417,46
31257,2118871,46
31257,2101687,76
31257,2101271,24
31257,2098298,47
31257,2094560,87
31257,2101332,68
31257,2097483,41
31257,2109464,87
31257,2101197,71
31257,2111171,66
31257,2104864,13
31257,2100121,99
31257,2094054,24
31257,2096330,15
31257,2082802,16
31257,2099433,33
31257,2099431,94
31257,2085846,36
31257,2110196,64
31257,2091229,0
31257,2111978,71
31257,2107503,16
31257,2108121,53
31257,2100243,14
31257,5021398,4
31257,2086722,64
31257,2096153,13
31257,2101392,44
31257,2101867,8
31257,2101861,39
31257,2101857,96
31257,2081307,50
31257,2081306,12
31257,2066095,77
31257,2101688,60
31257,2086329,10
31257,2096105,1
31257,2086331,38
31257,2086330,42
31257,2086326,77
31257,2098071,57
31257,2066102,44
31257,2066098,72
31257,2085226,65
31257,2099572,78
31257,2087659,42
31257,2138496,32
31257,2125320,79
31257,2076346,53
31257,2086756,46
31257,2086755,63
31257,2086785,72
31257,2086784,96
31257,2086783,94
31257,2086782,21
31257,2084382,59
31257,2084446,80
31257,2084444,73
31257,2084443,87
31257,2084381,1
31257,2101279,61
31257,2147223,11
31257,2147221,33
31257,2147220,31
31257,2147219,69
31257,2118003,39
31257,2118002,88
31257,2118000,84
31257,2117999,93
31257,2086779,33
31257,2098987,98
31257,2083726,23
31257,2081565,9
31257,2081564,91
31257,2099092,68
31257,2099104,57
31257,2088165,56
31257,2088164,8
31257,2084828,79
31257,2084834,18
31257,2101723,77
31257,2101725,82
31257,2103796,39
31257,2141703,65
31257,2138497,54
31257,2082801,49
31257,2097434,57
31257,2097430,30
31257,2096344,61
31257,2101819,75
31257,2101820,29
31257,2101814,56
31257,2085839,99
31257,2085838,99
31257,2085825,10
31257,2070817,27
31257,1091007,84
31257,1091013,60
31257,1331151,49
31257,1331210,72
31257,1331229,75
31257,1331234,30
31257,1331263,78
31257,1331274,93
31257,1521736,69
31257,1522938,11
31257,1551012,74
31257,1551109,0
31257,1131102,18
31257,1131109,75
31257,1131116,25
31257,1131240,32
31257,1131245,85
31257,1131249,99
31257,1091017,12
31257,2047478,48
31257,2047524,2
31257,2047530,43
31257,1331038,25
31257,1951004,19
31257,1951010,87
31257,1951035,0
31257,1951047,46
31257,2116559,44
31257,2116560,9
31257,2070203,7
31257,1894649,26
31257,2045272,24
31257,2045386,83
31257,2048001,97
31257,2048067,74
31257,2069694,79
31257,2069915,54
31257,2070145,33
31257,2070149,59
31257,2115224,82
31257,2097431,18
31257,2086727,92
31257,2086726,78
31257,2125319,77
31257,2097475,82
31257,2115222,54
31257,2103320,90
31257,2086780,20
31257,2085826,41
31257,2085832,95
31257,2085834,50
31257,2085840,82
31257,2085814,23
31257,2100189,61
31257,2101400,91
31257,2101397,74
31257,2101398,13
31257,2101486,4
31257,2133376,48
31257,2107623,39
31257,2101525,14
31257,2115206,92
31257,2090215,69
31257,2014780,53
31257,1331070,9
31257,1331092,48
31257,1331102,80
31257,1523393,73
31257,1951428,9
31257,1951437,84
31257,2118502,53
31257,1521276,7
31257,1521352,85
31257,2077751,23
31257,2078306,53
31257,2078307,69
31257,2078376,78
31257,1895152,50
31257,1921012,55
31257,2044336,35
31257,2059071,25
31257,2059384,57
31257,2044078,96
31257,1191205,29
31257,1191214,42
31257,1191414,73
31257,2057730,97
31257,2057828,45
31257,2121138,94
31257,2121150,91
31257,2121164,64
31257,2121188,93
31257,2121270,38
31257,2121317,77
31257,2064355,74
31257,2057855,31
31257,2057891,34
31257,2058046,91
31257,2058409,78
31257,1331113,75
31257,2044107,20
31257,2064965,78
31257,2045636,43
31257,2147224,99
31257,1951594,39
31257,2109231,23
31257,2100157,47
31257,2086775,1
31257,2086773,4
31257,2092639,23
31257,2087658,54
31257,2147648,66
31257,2147649,51
31257,2147650,11
31257,1061325,11
31257,1061372,10
31257,1061388,87
31257,1091060,90
31257,1091094,9
31257,1091217,93
31257,1091235,50
31257,1061310,48
31257,2048239,12
31257,2045052,62
31257,2076014,50
31257,2076015,76
31257,1061305,9
31257,1271031,19
31257,1271036,15
31257,1271072,32
31257,1331003,44
31257,1331011,98
31257,2064985,29
31257,2065014,98
31257,2065026,67
31257,2065455,74
31257,1331018,21
31257,1331019,18
31257,2069475,27
31257,2069481,28
31257,2069543,75
31257,2075015,4
31257,2075021,32
31257,2075069,48
31257,2075078,5
31257,1951081,79
31257,1951094,75
31257,1951393,16
31257,2086738,92
31257,2086744,73
31257,2086772,35
31257,2086778,74
31257,2086792,37
31257,2101421,45
31257,1951394,23
31257,2056914,82
31257,2071661,6
31257,1473351,82
31257,1473357,52
31257,2119613,64
31257,2119617,97
31257,2119713,66
31257,2056927,97
31257,2056946,15
31257,2047547,0
31257,2047554,75
31257,2047561,62
31257,2070161,21
31257,2070166,22
31257,2056908,86
31257,2110542,11
31257,2110545,5
31257,2118516,66
31257,2118522,35
31257,2047889,25
31257,1921070,35
31257,1921103,47
31257,2064360,24
31257,2064469,10
31257,2064564,52
31257,2100447,19
31257,2100452,34
31257,2100458,46
31257,2100541,72
31257,2054881,61
31257,2054915,96
31257,2054921,16
31257,2054981,85
31257,2055072,38
31257,2013976,5
31257,2014048,17
31257,2098970,18
31257,1951477,85
31257,1131943,24
31257,2062728,43
31257,2126798,75
31257,2126805,80
31257,2126883,94
31257,2126923,23
31257,2126932,37
31257,2090279,21
31257,2127750,84
31257,2127753,70
31257,5023183,11
31257,2088333,4
31257,2088338,87
31257,2119902,19
31257,2101675,61
31257,6011805,87
31257,2102405,87
31257,2120888,36
31257,2120380,7
31257,2012484,57
31257,2012602,46
31257,2012642,17
31257,2013090,75
31257,2046308,34
31257,2120696,78
31257,2120738,51
31257,2127758,81
31257,2127764,95
31257,2046029,1
31257,2098990,94
31257,2098997,17
31257,2099006,66
31257,6011810,53
31257,6011817,29
31257,6011915,99
31257,2106227,26
31257,2106431,75
31257,2133410,82
31257,2047616,32
31257,2047624,48
31257,2069353,64
31257,2052646,21
31257,1473570,98
31257,1473623,85
31257,2069253,1
31257,2011309,7
31257,2011350,87
31257,2011372,53
31257,2011407,13
31257,2070539,14
31257,2070615,81
31257,2057182,78
31257,2056876,14
31257,2056902,98
31257,2056659,3
31257,2049502,39
31257,2049503,45
31257,2063423,66
31257,2063663,47
31257,2063671,62
31257,1271015,27
31257,1271024,39
31257,2131844,87
31257,2131848,38
31257,2131855,99
31257,2082903,11
31257,2094918,31
31257,2094924,62
31257,2094946,1
31257,1891446,7
31257,1892111,13
31257,1892157,22
31257,2088323,2
31257,2108298,14
31257,2108329,19
31257,2108334,59
31257,2108491,32
31257,2110378,41
31257,2110380,89
31257,2110459,95
31257,2110461,96
31257,2117997,19
31257,2118001,61
31257,2118036,58
31257,2130440,88
31257,2130472,37
31257,2130537,68
31257,2102193,48
31257,2102197,86
31257,2102204,74
31257,2117933,22
31257,2117952,93
31257,1472990,37
31257,1473224,33
31257,2045506,64
31257,2045515,34
31257,2045526,77
31257,2045529,37
31257,2082515,24
31257,2109751,14
31257,2126516,22
31257,2126735,79
31257,2047566,75
31257,2047571,32
31257,1921031,41
31257,1921038,9
31257,1921044,53
31257,1895424,19
31257,1901073,31
31257,1901086,51
31257,1901090,44
31257,1901183,24
31257,1331050,41
31257,1331056,64
31257,1331063,54
31257,2047540,1
31257,2111960,74
31257,2047629,94
31257,2120932,52
31257,2120939,78
31257,2120946,67
31257,2120940,81
31257,2136348,36
31257,2135901,81
31257,2098903,19
31257,2098907,39
31257,2016687,56
31257,2129184,80
31257,2129190,51
31257,2129195,43
31257,2012122,74
31257,2012167,54
31257,1031148,21
31257,2141923,67
31257,2141939,15
31257,2080095,55
31257,2133429,77
31257,2131287,87
31257,2129199,46
31257,2128383,24
31257,2128392,47
31257,2128468,67
31257,2128474,41
31257,2128790,63
31257,2128880,11
31257,2087857,77
31257,2087889,0
31257,2087988,30
31257,2081358,90
31257,2081563,51
31257,2081639,19
31257,2121781,63
31257,2082341,91
31257,2082348,80
31257,2082356,54
31257,2082364,64
31257,1894486,58
31257,1894497,34
31257,2109503,0
31257,2109518,10
31257,2109541,0
31257,2109634,0
31257,2109643,43
31257,2109659,57
31257,2109663,77
31257,2109674,13
31257,2117923,46
31257,1521009,26
31257,1521053,34
31257,1521063,66
31257,1521097,6
31257,1951458,61
31257,1951462,13
31257,1131443,14
31257,1131461,65
31257,1131468,55
31257,1131937,17
31257,2138212,44
31257,2107812,38
31257,2107824,66
31257,2107825,56
31257,2118606,94
31257,2118611,19
31257,2118645,2
31257,2118653,95
31257,2131513,57
31257,2131552,75
31257,2131776,96
31257,2131833,17
31257,2131839,55
31257,1901358,65
31257,1901367,78
31257,1901378,87
31257,1901471,90
31257,1901495,81
31257,1951491,24
31257,2082828,81
31257,1781042,88
31257,1132199,17
31257,2059394,34
31257,2109185,78
31257,2106512,31
31257,2106717,70
31257,1951547,14
31257,2094092,79
31257,2101424,68
31257,2023320,61
31257,2023653,22
31257,2049113,36
31257,1951473,23
31257,2139769,97
31257,2140207,88
31257,2140276,11
31257,2099105,44
31257,2131416,53
31257,2131436,24
31257,2131443,28
31257,2131460,62
31257,2131462,36
31257,2131467,80
31257,2131472,29
31257,2131494,12
31257,2049093,33
31257,2049105,11
31257,2094980,91
31257,2089013,13
31257,2089225,64
31257,2089262,5
31257,2110278,16
31257,2127357,66
31257,2126738,77
31257,1473451,20
31257,2101689,58
31257,2101696,57
31257,2101726,25
31257,2101744,88
31257,2101812,35
31257,2101817,9
31257,2120197,98
31257,2120215,92
31257,2120225,76
31257,2120233,36
31257,2049238,54
31257,2047133,6
31257,2057067,92
31257,2057164,56
31257,2082656,87
31257,2110475,85
31257,2110485,86
31257,2094601,54
31257,2094618,55
31257,2094620,39
31257,2075447,41
31257,2016533,78
31257,2132879,46
31257,2132893,70
31257,2132935,44
31257,2133049,35
31257,2133095,19
31257,2133142,96
31257,2133150,34
31257,2133155,94
31257,2133159,32
31257,2131401,23
31257,2076982,64
31257,2054360,44
31257,2071789,97
31257,2057378,56
31257,2015608,49
31257,2015749,19
31257,1951637,84
31257,2045927,81
31257,2133165,79
31257,2081121,4
31257,2068540,94
31257,2068633,89
31257,2021656,31
31257,2021666,36
31257,2021723,27
31257,2022034,45
31257,2066784,31
31257,2066963,69
31257,2067008,16
31257,2011534,16
31257,2011536,17
31257,2011539,78
31257,2080449,79
31257,2080647,32
31257,2080652,75
31257,2080976,67
31257,2081014,5
31257,2101293,79
31257,2101300,99
31257,2068796,98
31257,2129214,47
31257,2129217,54
31257,2129236,23
31257,2129250,1
31257,2129254,31
31257,2129256,40
31257,2129261,24
31257,2129267,28
31257,2129282,48
31257,2088328,97
31257,1951579,31
31257,1951598,56
31257,2088555,69
31257,2088686,32
31257,2088836,30
31257,2088844,76
31257,2088862,43
31257,2088889,43
31257,2094952,23
31257,2094959,28
31257,2094974,19
31257,1671436,79
31257,1671547,2
31257,1671569,15
31257,2110335,55
31257,2120267,39
31257,2120274,11
31257,2120283,3
31257,2120289,36
31257,2120303,48
31257,2120366,18
31257,2120367,67
31257,2118566,97
31257,2118572,39
31257,2118595,69
31257,2118600,64
31257,2049597,99
31257,2049624,70
31257,2049652,23
31257,2127213,25
31257,2127267,77
31257,2127270,54
31257,2127283,68
31257,2127285,16
31257,2135055,49
31257,2139285,4
31257,2139312,53
31257,2139353,94
31257,2139443,8
31257,2044804,80
31257,2016857,3
31257,2017065,18
31257,2017066,31
31257,2017523,72
31257,2101302,9
31257,2101325,39
31257,2101336,56
31257,2101365,72
31257,2101375,69
31257,2101385,6
31257,2101388,57
31257,2101393,57
31257,2106118,55
31257,2106158,95
31257,2127363,32
31257,2127365,9
31257,2127383,87
31257,2127395,40
31257,2127400,47
31257,2127414,9
31257,2127422,45
31257,2127424,5
31257,2127628,66
31257,2127639,59
31257,2127642,52
31257,2127716,16
31257,2127721,67
31257,2099121,13
31257,2099154,59
31257,2099160,19
31257,2099432,3
31257,2099571,16
31257,2099573,53
31257,2076990,18
31257,2077006,4
31257,2132859,10
31257,2132866,0
31257,2132869,50
31257,2089588,12
31257,2089656,39
31257,2089662,70
31257,2089696,57
31257,2089734,27
31257,2089860,79
31257,2120643,21
31257,2120660,49
31257,2120663,47
31257,2089896,32
31257,1471262,17
31257,1471505,52
31257,1471863,15
31257,2107718,53
31257,2107723,87
31257,2096093,38
31257,2096097,54
31257,5504479,56
31257,2130727,80
31257,2131029,87
31257,2131032,98
31257,2131039,16
31257,2131040,3
31257,2131047,76
31257,2131057,87
31257,2131195,91
31257,2131214,74
31257,2131246,78
31257,2042351,84
31257,2042362,62
31257,2115826,49
31257,2089906,85
31257,2089912,32
31257,2089917,34
31257,2121447,57
31257,2121569,30
31257,2095303,89
31257,2095469,21
31257,2095841,42
31257,2096019,77
31257,2076617,83
31257,2076718,16
31257,2082110,60
31257,2082198,65
31257,2084445,70
31257,2097058,9
31257,2097091,39
31257,2145613,87
31257,2145956,97
31257,2145958,32
31257,2145981,22
31257,2145987,99
31257,2145988,0
31257,2145999,32
31257,2127198,87
31257,2086724,74
31257,2117274,15
31257,2117426,76
31257,2117751,5
31257,2117859,35
31257,2117880,12
31257,2117904,51
31257,2117918,73
31257,2117921,11
31257,2105331,66
31257,2105348,74
31257,2129616,83
31257,2129634,4
31257,2129642,75
31257,2129643,30
31257,2128347,16
31257,2128354,60
31257,2125651,26
31257,2125910,95
31257,2125916,59
31257,2021204,78
31257,2066207,10
31257,2141689,6
31257,2141695,52
31257,2141702,59
31257,2141708,95
31257,2141711,30
31257,2125921,98
31257,8011257,28
31257,2134377,74
31257,2134380,80
31257,2134395,85
31257,2134401,63
31257,2134456,79
31257,2134485,93
31257,2134550,43
31257,2083980,31
31257,2084043,93
31257,2084383,77
31257,2084406,56
31257,2110165,72
31257,2108111,44
31257,2108122,97
31257,2108127,76
31257,2108132,54
31257,2113399,24
31257,2113708,19
31257,2113721,35
31257,2113728,97
31257,2120245,72
31257,2120253,92
31257,5505328,63
31257,2089864,0
31257,2089866,3
31257,2127744,10
31257,2129136,0
31257,2129141,92
31257,2129146,30
31257,2129152,73
31257,2129157,52
31257,2129163,62
31257,2129168,56
31257,2129173,26
31257,2129179,6
31257,2107728,64
31257,2107744,20
31257,2107750,15
31257,2147222,22
31257,2055759,68
31257,2133438,20
31257,2089436,27
31257,2089437,7
31257,2089443,54
31257,2074327,93
31257,2094968,35
31257,2088335,32
31257,2097288,34
31257,2085815,26
31257,2101570,87
31257,2107988,57
31257,2107994,94
31257,2108109,45
31257,2125933,96
31257,2125939,83
31257,2125946,92
31257,2108978,64
31257,2108986,45
31257,2115009,89
31257,2115033,55
31257,2115122,27
31257,2115123,85
31257,2133793,47
31257,2133836,45
31257,2133889,98
31257,2133916,99
31257,2133918,18
31257,2133935,11
31257,2088329,24
31257,2082909,12
31257,1781066,22
31257,1781074,32
31257,1782552,93
31257,2109413,68
31257,2109417,68
31257,2093949,92
31257,2093968,50
31257,2093974,30
31257,2094061,88
31257,2094071,44
31257,2094079,71
31257,2114150,16
31257,2068216,20
31257,2110148,21
31257,2096075,5
31257,2096078,70
31257,2101429,14
31257,2101436,71
31257,2101441,79
31257,2101445,94
31257,2101452,3
31257,2101456,75
31257,2101461,71
31257,2101474,3
31257,2101479,55
31257,2101485,19
31257,2101522,44
31257,2101574,11
31257,2101580,31
31257,2101599,0
31257,2131860,31
31257,2131865,45
31257,2102155,35
31257,1391053,12
31257,2093484,41
31257,2093788,71
31257,2105319,34
31257,2105321,79
31257,2112302,26
31257,2112440,72
31257,2112635,37
31257,2112781,35
31257,2114181,62
31257,2093041,9
31257,2085764,77
31257,2085812,58
31257,2085813,9
31257,2085823,56
31257,2085829,61
31257,2085836,64
31257,2085849,31
31257,2085857,21
31257,2085860,7
31257,2085880,35
31257,2085881,97
31257,2085890,36
31257,2085896,38
31257,2141397,66
31257,2141941,20
31257,5051646,51
31257,5051939,9
31257,5061084,98
31257,6501412,86
31257,6501481,55
31257,2123890,65
31257,2123964,27
31257,2124163,42
31257,2124197,6
31257,2115202,17
31257,2050680,57
31257,2045759,96
31257,2082522,45
31257,5012762,51
31257,6071261,28
31257,2045411,41
31257,5013715,79
31257,2099308,53
31257,2110167,21
31257,2113874,98
31257,2113973,15
31257,2132654,97
31257,2132658,54
31257,2132675,18
31257,2132682,83
31257,2132683,59
31257,2091024,26
31257,2125922,76
31257,2125927,34
31257,2104730,41
31257,2104732,16
31257,2104737,52
31257,2104752,20
31257,2104780,42
31257,2104838,46
31257,2131893,67
31257,2138795,26
31257,2141105,36
31257,2138693,68
31257,2128473,7
31257,2139133,73
31257,2121888,33
31257,5014369,70
31257,2097301,1
31257,2097452,13
31257,2097468,93
31257,2097477,72
31257,2097533,1
31257,2097540,60
31257,2097545,57
31257,2061118,38
31257,2061127,11
31257,2105451,9
31257,2135054,70
31257,2066094,93
31257,2066142,40
31257,2086874,63
31257,2086893,44
31257,2086897,78
31257,2086931,61
31257,5041227,52
31257,2129193,4
31257,2129132,19
31257,2141083,3
31257,2129129,11
31257,2139442,70
31257,6062907,24
31257,2041233,48
31257,2105302,14
31257,2049157,33
31257,5022417,58
31257,2076978,74
31257,2099005,68
31257,2098478,28
31257,2104173,42
31257,5061098,88
31257,2085851,64
31257,2103563,77
31257,2103568,74
31257,2141087,50
31257,2141089,11
31257,2141098,84
31257,2141102,3
31257,2110154,30
31257,2141389,24
31257,2141488,8
31257,2141557,16
31257,2141569,66
31257,2141579,31
31257,2141580,2
31257,2141610,95
31257,2138785,11
31257,1131028,84
31257,2132794,13
31257,2127630,6
31257,2050736,73
31257,2050741,51
31257,2050786,82
31257,2050828,17
31257,6012014,48
31257,2068362,55
31257,2064065,66
31257,2064098,20
31257,2064159,56
31257,2107564,25
31257,2107569,86
31257,2112197,95
31257,2099167,73
31257,2141027,48
31257,2138600,68
31257,2134844,91
31257,2127735,74
31257,2120645,28
31257,1671423,82
31257,2111578,76
31257,2135477,10
31257,2135772,76
31257,6074482,36
31257,6074514,63
31257,2143389,49
31257,2143398,62
31257,2107831,13
31257,2107833,3
31257,2107837,81
31257,2107843,58
31257,2107851,78
31257,2066078,80
31257,2079320,54
31257,2079326,59
31257,2079654,91
31257,2079664,15
31257,2107855,91
31257,2084761,8
31257,7031383,50
31257,2144158,79
31257,2125061,96
31257,2096303,64
31257,1951125,3
31257,2135465,88
31257,2048377,6
31257,2105718,39
31257,2105721,8
31257,2105787,34
31257,2137510,66
31257,2137630,74
31257,2137633,65
31257,2137743,65
31257,2110183,40
31257,2110187,75
31257,2110198,70
31257,2101839,4
31257,2101860,73
31257,2101972,89
31257,2103443,53
31257,2103451,45
31257,2103469,92
31257,2103518,5
31257,2133690,87
31257,2133706,77
31257,2133714,76
31257,2133716,96
31257,2133733,94
31257,2133758,13
31257,2123719,27
31257,2123724,2
31257,2123753,62
31257,2123765,5
31257,2123818,16
31257,2123824,94
31257,2123826,15
31257,2123878,6
31257,2145140,15
31257,2145180,45
31257,2145228,98
31257,2145268,15
31257,2138186,37
31257,2138193,79
31257,2138205,68
31257,2142394,25
31257,2124631,19
31257,2066673,62
31257,2097200,36
31257,2097203,3
31257,2097275,4
31257,2097280,44
31257,2097290,24
31257,2097293,76
31257,2136042,18
31257,2137049,7
31257,2137057,62
31257,2137104,41
31257,2137108,37
31257,2137111,19
31257,2137121,53
31257,2137333,63
31257,5041302,58
31257,2135259,79
31257,2135290,6
31257,2135323,59
31257,2041234,61
31257,2101164,31
31257,2107083,82
31257,2107499,59
31257,2107506,7
31257,2107519,81
31257,2107524,71
31257,2023058,86
31257,2135453,24
31257,2135460,21
31257,2089664,35
31257,2114187,4
31257,2052067,15
31257,2130372,58
31257,2130433,71
31257,2092083,17
31257,2092180,60
31257,2022059,38
31257,2022376,92
31257,2043498,89
31257,2107635,55
31257,2107698,67
31257,2107702,24
31257,2107708,20
31257,2107714,6
31257,1891197,85
31257,2141627,31
31257,2141645,49
31257,2141646,27
31257,2141651,26
31257,2115247,31
31257,5022162,75
31257,5022398,29
31257,2084660,85
31257,2057151,80
31257,5021957,99
31257,2127819,43
31257,2127832,8
31257,2127839,89
31257,2127842,29
31257,2127847,65
31257,2127857,59
31257,2127858,80
31257,2127863,90
31257,2128220,0
31257,2128224,50
31257,2094086,91
31257,2142400,54
31257,2085186,59
31257,2085190,94
31257,2097720,38
31257,2097908,84
31257,2097949,12
31257,2098086,19
31257,2098213,89
31257,2098218,67
31257,2098229,49
31257,2135471,62
31257,2135476,33
31257,2135489,31
31257,2135494,85
31257,2135505,47
31257,2135512,85
31257,2135518,35
31257,2135524,71
31257,2135548,20
31257,2128274,30
31257,2128285,15
31257,2107934,2
31257,2107942,76
31257,2107950,79
31257,2107959,82
31257,2107963,0
31257,2107976,21
31257,2111490,66
31257,2111497,26
31257,2137776,43
31257,5041252,61
31257,2129042,83
31257,2129093,55
31257,2129098,48
31257,2129101,45
31257,2129105,52
31257,2129112,9
31257,2129122,85
31257,2129126,10
31257,2040783,56
31257,2041230,83
31257,2068290,44
31257,2115351,72
31257,2115355,15
31257,2144201,64
31257,2144314,56
31257,2144363,18
31257,2144441,70
31257,2144739,71
31257,2144743,92
31257,2144747,86
31257,2144869,65
31257,2145135,16
31257,2135922,26
31257,2136032,70
31257,2136033,37
31257,2128225,60
31257,2128265,15
31257,2137486,5
31257,2132684,11
31257,2127825,95
31257,2136527,23
31257,1901370,74
31257,2123716,33
31257,2130449,62
31257,2139051,81
31257,2139052,92
31257,2139092,68
31257,2139102,8
31257,2139123,12
31257,2139130,52
31257,2139137,96
31257,2139141,84
31257,2139148,39
31257,2139156,89
31257,2139163,44
31257,2139236,57
31257,2139247,51
31257,2139257,44
31257,2139278,20
31257,2096859,80
31257,2123405,33
31257,2123462,73
31257,2123565,29
31257,2124478,10
31257,2135390,74
31257,2135395,22
31257,2142404,26
31257,2142438,28
31257,2142448,24
31257,2142454,70
31257,2142460,32
31257,2142461,46
31257,2114470,72
31257,6063724,93
31257,2084899,87
31257,2084901,49
31257,2096592,17
31257,2096663,40
31257,2122226,40
31257,2138710,75
31257,2140609,26
31257,2139042,33
31257,2042619,13
31257,2042767,30
31257,2114137,6
31257,2114143,18
31257,2107859,79
31257,2114650,74
31257,2114661,24
31257,2114920,4
31257,2114959,75
31257,2114965,99
31257,2127773,10
31257,2127781,50
31257,2127785,85
31257,2127799,26
